,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
51,Borda,"(8,)",optimize,0.0004972730997282,1,-0.018516744,6,11,"(0, 0)"
48,Borda,"(64,)",optimize,0.0004967000920068,1,0.0032926884,6,11,"(0, 0)"
181,Split Cycle,"(8,)",optimize,0.0004700777608713,1,-0.012450793,6,11,"(0, 0)"
170,Split Cycle,"(32,)",optimize,0.0004962745418092,1,-0.00906202,6,11,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.0004810316034457,1,-0.0076996936,6,11,"(0, 0)"
77,Instant Runoff,"(8,)",optimize,0.0004978284895717,1,-0.01129334,6,11,"(0, 0)"
146,Plurality,"(4,)",optimize,0.0004883019796476,1,-0.012723009,6,11,"(0, 0)"
107,Minimax,"(128,)",optimize,0.0004630767060148,1,-0.0070940917,6,11,"(0, 0)"
118,Minimax,"(32,)",optimize,0.0004554790767295,1,-0.008022567,6,11,"(0, 0)"
120,Minimax,"(4,)",optimize,0.0004961516585178,1,-0.03226147,6,11,"(0, 0)"
103,Instant Runoff PUT,"(8,)",optimize,0.0004775312796405,1,-0.010393602,6,11,"(0, 0)"
122,Minimax,"(512,)",optimize,0.0004593557332966,1,-0.006716953,6,11,"(0, 0)"
100,Instant Runoff PUT,"(64,)",optimize,0.0004940149918761,1,-0.009211685,6,11,"(0, 0)"
126,Minimax,"(64,)",optimize,0.000492387479219,1,-0.010567829,6,11,"(0, 0)"
129,Minimax,"(8,)",optimize,0.0004619197041029,1,-0.011590533,6,11,"(0, 0)"
