,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
193,Stable Voting,"(32, 16, 8)",optimize,0.0004962125897828196,2,0.00075096043,3,11,"(3, 56)"
43,Instant Runoff,"(32, 16, 8)",optimize,0.0004521303009580906,2,-0.0007878683,3,11,"(3, 56)"
163,Split Cycle,"(32, 16, 8)",optimize,0.0004962125897828196,2,0.00075096043,3,11,"(3, 56)"
103,Minimax,"(32, 16, 8)",optimize,0.0004962125897828196,2,0.00075096043,3,11,"(3, 56)"
223,Strict Nanson,"(32, 16, 8)",optimize,0.000482764301532596,2,-0.0027770526,3,11,"(3, 56)"
133,Plurality,"(32, 16, 8)",optimize,0.00047726685637190786,2,0.014695658,3,11,"(3, 56)"
135,Plurality,"(32, 32, 32)",optimize,0.00047014762718501776,2,0.018977439,3,11,"(3, 96)"
195,Stable Voting,"(32, 32, 32)",optimize,0.0004482818469139907,2,-0.0007664698,3,11,"(3, 96)"
45,Instant Runoff,"(32, 32, 32)",optimize,0.0004982384899332579,2,0.001512438,3,11,"(3, 96)"
15,Borda,"(32, 32, 32)",optimize,0.0004898590321984311,2,0.013605252,3,11,"(3, 96)"
75,Instant Runoff PUT,"(32, 32, 32)",optimize,0.0004955080791703908,2,-0.0011518307,3,11,"(3, 96)"
225,Strict Nanson,"(32, 32, 32)",optimize,0.0004414245622602415,2,-0.0017084155,3,11,"(3, 96)"
105,Minimax,"(32, 32, 32)",optimize,0.0004482818469139907,2,-0.0007664698,3,11,"(3, 96)"
165,Split Cycle,"(32, 32, 32)",optimize,0.0004482818469139907,2,-0.0007664698,3,11,"(3, 96)"
25,Borda,"(64, 64, 64)",optimize,0.0004925996415819474,2,0.012645045,3,11,"(3, 192)"
115,Minimax,"(64, 64, 64)",optimize,0.0004507930579903585,2,-0.0023647062,3,11,"(3, 192)"
85,Instant Runoff PUT,"(64, 64, 64)",optimize,0.0004910848030809504,2,-0.0021834297,3,11,"(3, 192)"
175,Split Cycle,"(64, 64, 64)",optimize,0.0004507930579903585,2,-0.0023647062,3,11,"(3, 192)"
235,Strict Nanson,"(64, 64, 64)",optimize,0.00044555384046694014,2,-0.0016068391,3,11,"(3, 192)"
145,Plurality,"(64, 64, 64)",optimize,0.00046886854799721027,2,0.019093262,3,11,"(3, 192)"
205,Stable Voting,"(64, 64, 64)",optimize,0.0004507930579903585,2,-0.0023647062,3,11,"(3, 192)"
55,Instant Runoff,"(64, 64, 64)",optimize,0.0004382728029139705,2,0.0033681802,3,11,"(3, 192)"
4,Borda,"(128, 64, 32)",optimize,0.00048778598882945394,2,0.012443825,3,11,"(3, 224)"
64,Instant Runoff PUT,"(128, 64, 32)",optimize,0.00045833010837688056,2,-0.0025537403,3,11,"(3, 224)"
214,Strict Nanson,"(128, 64, 32)",optimize,0.00047758456979570864,2,-0.0003005264,3,11,"(3, 224)"
124,Plurality,"(128, 64, 32)",optimize,0.00046813626343447304,2,0.019029459,3,11,"(3, 224)"
94,Minimax,"(128, 64, 32)",optimize,0.0004976148706979885,2,-0.0012179938,3,11,"(3, 224)"
154,Split Cycle,"(128, 64, 32)",optimize,0.0004976148706979885,2,-0.0012179938,3,11,"(3, 224)"
184,Stable Voting,"(128, 64, 32)",optimize,0.0004976148706979885,2,-0.0012179938,3,11,"(3, 224)"
34,Instant Runoff,"(128, 64, 32)",optimize,0.0004847235940920166,2,0.0020495355,3,11,"(3, 224)"
123,Plurality,"(128, 128, 128)",optimize,0.00047874748587172384,2,0.017860217,3,11,"(3, 384)"
33,Instant Runoff,"(128, 128, 128)",optimize,0.00046944706208106653,2,-0.00031319042,3,11,"(3, 384)"
63,Instant Runoff PUT,"(128, 128, 128)",optimize,0.00044573624159341245,2,-0.0030449764,3,11,"(3, 384)"
153,Split Cycle,"(128, 128, 128)",optimize,0.00043692819561468347,2,-0.00029822934,3,11,"(3, 384)"
183,Stable Voting,"(128, 128, 128)",optimize,0.00043692819561468347,2,-0.00029822934,3,11,"(3, 384)"
93,Minimax,"(128, 128, 128)",optimize,0.00043692819561468347,2,-0.00029822934,3,11,"(3, 384)"
213,Strict Nanson,"(128, 128, 128)",optimize,0.0004848246001410775,2,-0.002352067,3,11,"(3, 384)"
3,Borda,"(128, 128, 128)",optimize,0.0004895352744737084,2,0.01116517,3,11,"(3, 384)"
41,Instant Runoff,"(256, 256, 256)",optimize,0.0004941905982452227,2,0.00011685452,3,11,"(3, 768)"
221,Strict Nanson,"(256, 256, 256)",optimize,0.0004794718364988902,2,-0.0018559945,3,11,"(3, 768)"
101,Minimax,"(256, 256, 256)",optimize,0.000460717897155705,2,-0.0019031275,3,11,"(3, 768)"
161,Split Cycle,"(256, 256, 256)",optimize,0.000460717897155705,2,-0.0019031275,3,11,"(3, 768)"
131,Plurality,"(256, 256, 256)",optimize,0.00047246507921313473,2,0.017845789,3,11,"(3, 768)"
11,Borda,"(256, 256, 256)",optimize,0.0004914523113949583,2,0.011577598,3,11,"(3, 768)"
191,Stable Voting,"(256, 256, 256)",optimize,0.000460717897155705,2,-0.0019031275,3,11,"(3, 768)"
71,Instant Runoff PUT,"(256, 256, 256)",optimize,0.00046650711268845054,2,-0.0021342933,3,11,"(3, 768)"
19,Borda,"(512, 256, 128)",optimize,0.0004828207843347422,2,0.012398324,3,11,"(3, 896)"
199,Stable Voting,"(512, 256, 128)",optimize,0.00045177217755525595,2,0.00089202076,3,11,"(3, 896)"
229,Strict Nanson,"(512, 256, 128)",optimize,0.0004793220537390584,2,-0.0028792697,3,11,"(3, 896)"
49,Instant Runoff,"(512, 256, 128)",optimize,0.0004889677444895622,2,0.0029935937,3,11,"(3, 896)"
169,Split Cycle,"(512, 256, 128)",optimize,0.00045177217755525595,2,0.00089202076,3,11,"(3, 896)"
109,Minimax,"(512, 256, 128)",optimize,0.00045177217755525595,2,0.00089202076,3,11,"(3, 896)"
139,Plurality,"(512, 256, 128)",optimize,0.0004691125273175216,2,0.018974826,3,11,"(3, 896)"
79,Instant Runoff PUT,"(512, 256, 128)",optimize,0.0004998041877555037,2,-0.004671695,3,11,"(3, 896)"
201,Stable Voting,"(512, 512, 512)",optimize,0.0004986926452734002,2,-0.12524268,3,11,"(3, 1536)"
231,Strict Nanson,"(512, 512, 512)",optimize,0.0004981286427839908,2,-0.12360645,3,11,"(3, 1536)"
141,Plurality,"(512, 512, 512)",optimize,0.000499274733260816,2,-0.11200974,3,11,"(3, 1536)"
111,Minimax,"(512, 512, 512)",optimize,0.0004986926452734002,2,-0.12524268,3,11,"(3, 1536)"
51,Instant Runoff,"(512, 512, 512)",optimize,0.0004991266022460056,2,-0.12152842,3,11,"(3, 1536)"
21,Borda,"(512, 512, 512)",optimize,0.0004944745707147691,2,-0.01124795,3,11,"(3, 1536)"
81,Instant Runoff PUT,"(512, 512, 512)",optimize,0.0004999042934769643,2,-0.12175414,3,11,"(3, 1536)"
171,Split Cycle,"(512, 512, 512)",optimize,0.0004986926452734002,2,-0.12524268,3,11,"(3, 1536)"
