,vm,model_size,num_cands,num_voters,probmodel,mean_profitability,est_std_error,variance,num_trials,learning_rate,labeling,batch_size,num_iterations,generation,agent_infos,manip_weight
595,Split Cycle,"(256, 256, 256)",3,10,uniform,0.009053061,0.00045615823205588353,0.00340898,16384,0.006,optimize,512,2000,1,"('majority',)",1
596,Split Cycle,"(512, 256, 128)",3,10,uniform,0.008850206,0.0004540165151380796,0.003377044,16384,0.006,optimize,512,2000,1,"('majority',)",1
597,Split Cycle,"(512, 512, 512)",3,10,uniform,0.007837322,0.0004533125303441308,0.0033665795,16384,0.006,optimize,512,2000,1,"('majority',)",1
598,Minimax,"(4,)",3,10,uniform,0.0023264335,0.00042622621349187656,0.0029762797,16384,0.006,optimize,512,2000,1,"('majority',)",1
599,Minimax,"(8,)",3,10,uniform,0.0066279597,0.0004915005715530531,0.0029682051,12288,0.006,optimize,512,2000,1,"('majority',)",1
600,Minimax,"(16,)",3,10,uniform,0.0069066887,0.0004977845531938643,0.0030445892,12288,0.006,optimize,512,2000,1,"('majority',)",1
601,Minimax,"(32,)",3,10,uniform,0.007135111,0.0004455228430287672,0.0032518716,16384,0.006,optimize,512,2000,1,"('majority',)",1
602,Minimax,"(64,)",3,10,uniform,0.006749493,0.0004533126400720075,0.0033665812,16384,0.006,optimize,512,2000,1,"('majority',)",1
603,Minimax,"(128,)",3,10,uniform,0.0072300546,0.0004356432842964006,0.0031092488,16384,0.006,optimize,512,2000,1,"('majority',)",1
604,Minimax,"(256,)",3,10,uniform,0.0062976494,0.0004322025523014005,0.0030603288,16384,0.006,optimize,512,2000,1,"('majority',)",1
605,Minimax,"(512,)",3,10,uniform,0.008268869,0.0004358701791293707,0.0031124884,16384,0.006,optimize,512,2000,1,"('majority',)",1
606,Minimax,"(1024,)",3,10,uniform,0.006175385,0.00046447212410602467,0.003534376,16384,0.006,optimize,512,2000,1,"('majority',)",1
607,Minimax,"(4, 4)",3,10,uniform,0.0045686886,0.0004718549694926519,0.002735665,12288,0.006,optimize,512,2000,1,"('majority',)",1
608,Minimax,"(8, 8)",3,10,uniform,0.0056595425,0.0004929521735051749,0.0029857636,12288,0.006,optimize,512,2000,1,"('majority',)",1
609,Minimax,"(16, 8)",3,10,uniform,0.006028005,0.00043719284822139225,0.003131407,16384,0.006,optimize,512,2000,1,"('majority',)",1
610,Minimax,"(16, 16)",3,10,uniform,0.0063950703,0.00047474343212606786,0.0027692604,12288,0.006,optimize,512,2000,1,"('majority',)",1
611,Minimax,"(32, 32)",3,10,uniform,0.008193085,0.0004424261421291711,0.003206823,16384,0.006,optimize,512,2000,1,"('majority',)",1
612,Minimax,"(64, 32)",3,10,uniform,0.0076293275,0.0004300232064715922,0.0030295437,16384,0.006,optimize,512,2000,1,"('majority',)",1
613,Minimax,"(64, 64)",3,10,uniform,0.0079056155,0.00044443791384054,0.003236053,16384,0.006,optimize,512,2000,1,"('majority',)",1
614,Minimax,"(128, 128)",3,10,uniform,0.0080622565,0.0004431701103157149,0.003217617,16384,0.006,optimize,512,2000,1,"('majority',)",1
615,Minimax,"(256, 128)",3,10,uniform,0.008403791,0.0004427346330120393,0.0032112966,16384,0.006,optimize,512,2000,1,"('majority',)",1
616,Minimax,"(256, 256)",3,10,uniform,0.0058431732,0.0004683232183680527,0.0035932283,16384,0.006,optimize,512,2000,1,"('majority',)",1
617,Minimax,"(512, 512)",3,10,uniform,0.00888758,0.00045103416775327113,0.0033328235,16384,0.006,optimize,512,2000,1,"('majority',)",1
618,Minimax,"(1024, 1024)",3,10,uniform,0.0077115395,0.0004421866059282494,0.0032033515,16384,0.006,optimize,512,2000,1,"('majority',)",1
619,Minimax,"(8, 8, 8)",3,10,uniform,0.005353865,0.00043515432659867144,0.0031022732,16384,0.006,optimize,512,2000,1,"('majority',)",1
620,Minimax,"(32, 16, 8)",3,10,uniform,0.0075838217,0.00045250328590106534,0.0033545704,16384,0.006,optimize,512,2000,1,"('majority',)",1
621,Minimax,"(32, 32, 32)",3,10,uniform,0.005905483,0.00045086904511696844,0.0033303837,16384,0.006,optimize,512,2000,1,"('majority',)",1
622,Minimax,"(64, 64, 64)",3,10,uniform,0.0074677076,0.0004454621351428303,0.0032509854,16384,0.006,optimize,512,2000,1,"('majority',)",1
623,Minimax,"(128, 64, 32)",3,10,uniform,0.0074611288,0.00044991388506604424,0.0033162879,16384,0.006,optimize,512,2000,1,"('majority',)",1
624,Minimax,"(128, 128, 128)",3,10,uniform,0.0079430435,0.0004417706035401566,0.003197327,16384,0.006,optimize,512,2000,1,"('majority',)",1
625,Minimax,"(256, 256, 256)",3,10,uniform,0.009053061,0.00045615823205588353,0.00340898,16384,0.006,optimize,512,2000,1,"('majority',)",1
626,Minimax,"(512, 256, 128)",3,10,uniform,0.008850206,0.0004540165151380796,0.003377044,16384,0.006,optimize,512,2000,1,"('majority',)",1
627,Minimax,"(512, 512, 512)",3,10,uniform,0.007837322,0.0004533125303441308,0.0033665795,16384,0.006,optimize,512,2000,1,"('majority',)",1
628,Plurality,"(4,)",3,10,uniform,0.0032426612,0.0004894803884043164,0.008832045,36864,0.006,optimize,512,2000,1,"('majority',)",1
629,Plurality,"(8,)",3,10,uniform,0.003980519,0.00048755363565821394,0.00876265,36864,0.006,optimize,512,2000,1,"('majority',)",1
630,Plurality,"(16,)",3,10,uniform,0.0057913554,0.0004911289185619348,0.0088916365,36864,0.006,optimize,512,2000,1,"('majority',)",1
631,Plurality,"(32,)",3,10,uniform,0.006112204,0.0004952416310969443,0.009041177,36864,0.006,optimize,512,2000,1,"('majority',)",1
632,Plurality,"(64,)",3,10,uniform,0.006327976,0.0004948681105850115,0.009027544,36864,0.006,optimize,512,2000,1,"('majority',)",1
633,Plurality,"(128,)",3,10,uniform,0.0063729547,0.0004939990406095906,0.008995865,36864,0.006,optimize,512,2000,1,"('majority',)",1
634,Plurality,"(256,)",3,10,uniform,0.006314843,0.0004810975417880427,0.009480159,40960,0.006,optimize,512,2000,1,"('majority',)",1
635,Plurality,"(512,)",3,10,uniform,0.006190248,0.0004941283123505452,0.009000573,36864,0.006,optimize,512,2000,1,"('majority',)",1
636,Plurality,"(1024,)",3,10,uniform,0.005692818,0.0004999503840122203,0.009213921,36864,0.006,optimize,512,2000,1,"('majority',)",1
637,Plurality,"(4, 4)",3,10,uniform,0.0014958574,0.0004971680610442594,0.0101240855,40960,0.006,optimize,512,2000,1,"('majority',)",1
638,Plurality,"(8, 8)",3,10,uniform,0.0059982594,0.0004933944598513955,0.008973858,36864,0.006,optimize,512,2000,1,"('majority',)",1
639,Plurality,"(16, 8)",3,10,uniform,0.0060257614,0.0004920666142824146,0.008925621,36864,0.006,optimize,512,2000,1,"('majority',)",1
640,Plurality,"(16, 16)",3,10,uniform,0.0065878252,0.0004857199255321342,0.008696861,36864,0.006,optimize,512,2000,1,"('majority',)",1
641,Plurality,"(32, 32)",3,10,uniform,0.0064769676,0.0004945605634155094,0.009016327,36864,0.006,optimize,512,2000,1,"('majority',)",1
642,Plurality,"(64, 32)",3,10,uniform,0.0066119237,0.0004957882032558577,0.009061145,36864,0.006,optimize,512,2000,1,"('majority',)",1
643,Plurality,"(64, 64)",3,10,uniform,0.006733601,0.00047389913326255573,0.009198588,40960,0.006,optimize,512,2000,1,"('majority',)",1
644,Plurality,"(128, 128)",3,10,uniform,0.0048569576,0.00047922686184162565,0.009406578,40960,0.006,optimize,512,2000,1,"('majority',)",1
645,Plurality,"(256, 128)",3,10,uniform,0.0065784603,0.0004969526440049132,0.009103757,36864,0.006,optimize,512,2000,1,"('majority',)",1
646,Plurality,"(256, 256)",3,10,uniform,0.0054518925,0.0004961024488121555,0.010080732,40960,0.006,optimize,512,2000,1,"('majority',)",1
647,Plurality,"(512, 512)",3,10,uniform,0.0068049426,0.0004951227193894175,0.009036835,36864,0.006,optimize,512,2000,1,"('majority',)",1
648,Plurality,"(1024, 1024)",3,10,uniform,0.00506808,0.00048516454205540583,0.010605254,45056,0.006,optimize,512,2000,1,"('majority',)",1
649,Plurality,"(8, 8, 8)",3,10,uniform,0.004739685,0.0004822440001033584,0.008572833,36864,0.006,optimize,512,2000,1,"('majority',)",1
650,Plurality,"(32, 16, 8)",3,10,uniform,0.0067429817,0.00048408916057108707,0.008638561,36864,0.006,optimize,512,2000,1,"('majority',)",1
651,Plurality,"(32, 32, 32)",3,10,uniform,0.0068256687,0.0004975712484196674,0.009126436,36864,0.006,optimize,512,2000,1,"('majority',)",1
652,Plurality,"(64, 64, 64)",3,10,uniform,0.005551354,0.0004870474655132537,0.009716099,40960,0.006,optimize,512,2000,1,"('majority',)",1
653,Plurality,"(128, 64, 32)",3,10,uniform,0.005683512,0.00048324177511025834,0.009564852,40960,0.006,optimize,512,2000,1,"('majority',)",1
654,Plurality,"(128, 128, 128)",3,10,uniform,0.005931994,0.0004964629276955707,0.009085824,36864,0.006,optimize,512,2000,1,"('majority',)",1
655,Plurality,"(256, 256, 256)",3,10,uniform,0.005621963,0.0004825788156450131,0.009538626,40960,0.006,optimize,512,2000,1,"('majority',)",1
656,Plurality,"(512, 256, 128)",3,10,uniform,0.0069364323,0.0004733737817373183,0.009178204,40960,0.006,optimize,512,2000,1,"('majority',)",1
657,Plurality,"(512, 512, 512)",3,10,uniform,0.005801741,0.0004901773453336469,0.009841376,40960,0.006,optimize,512,2000,1,"('majority',)",1
658,Strict Nanson,"(4,)",3,10,uniform,0.00398862,0.0004516958480681496,0.0033426094,16384,0.006,optimize,512,2000,1,"('majority',)",1
659,Strict Nanson,"(8,)",3,10,uniform,0.007065408,0.00044372880521893483,0.003225735,16384,0.006,optimize,512,2000,1,"('majority',)",1
660,Strict Nanson,"(16,)",3,10,uniform,0.008787968,0.00045711310675333207,0.003423267,16384,0.006,optimize,512,2000,1,"('majority',)",1
661,Strict Nanson,"(32,)",3,10,uniform,0.009160498,0.00047291206457137285,0.0036639895,16384,0.006,optimize,512,2000,1,"('majority',)",1
662,Strict Nanson,"(64,)",3,10,uniform,0.007780335,0.0004723846519449165,0.0036558216,16384,0.006,optimize,512,2000,1,"('majority',)",1
663,Strict Nanson,"(128,)",3,10,uniform,0.007783477,0.000460137826060411,0.0034687205,16384,0.006,optimize,512,2000,1,"('majority',)",1
664,Strict Nanson,"(256,)",3,10,uniform,0.008602284,0.00045805587652183696,0.0034374022,16384,0.006,optimize,512,2000,1,"('majority',)",1
665,Strict Nanson,"(512,)",3,10,uniform,0.008829579,0.0004619763209221362,0.0034964946,16384,0.006,optimize,512,2000,1,"('majority',)",1
666,Strict Nanson,"(1024,)",3,10,uniform,0.0067522693,0.0004891838537926059,0.0039204657,16384,0.006,optimize,512,2000,1,"('majority',)",1
667,Strict Nanson,"(4, 4)",3,10,uniform,0.004667093,0.000487906321699034,0.002924952,12288,0.006,optimize,512,2000,1,"('majority',)",1
668,Strict Nanson,"(8, 8)",3,10,uniform,0.0037158858,0.000463585983769001,0.0035209027,16384,0.006,optimize,512,2000,1,"('majority',)",1
669,Strict Nanson,"(16, 8)",3,10,uniform,0.0066173263,0.0004574551416056923,0.0034283919,16384,0.006,optimize,512,2000,1,"('majority',)",1
670,Strict Nanson,"(16, 16)",3,10,uniform,0.006747092,0.00046347097860346563,0.003519156,16384,0.006,optimize,512,2000,1,"('majority',)",1
671,Strict Nanson,"(32, 32)",3,10,uniform,0.008787848,0.00047864250273305483,0.003753323,16384,0.006,optimize,512,2000,1,"('majority',)",1
672,Strict Nanson,"(64, 32)",3,10,uniform,0.008306654,0.00045534572734211184,0.0033968468,16384,0.006,optimize,512,2000,1,"('majority',)",1
673,Strict Nanson,"(64, 64)",3,10,uniform,0.008590911,0.00046606830377802225,0.0035587098,16384,0.006,optimize,512,2000,1,"('majority',)",1
674,Strict Nanson,"(128, 128)",3,10,uniform,0.008320825,0.00046742110456368994,0.0035793986,16384,0.006,optimize,512,2000,1,"('majority',)",1
675,Strict Nanson,"(256, 128)",3,10,uniform,0.008451401,0.00046605735673845293,0.0035585426,16384,0.006,optimize,512,2000,1,"('majority',)",1
676,Strict Nanson,"(256, 256)",3,10,uniform,0.008466454,0.0004687940421846838,0.0036004568,16384,0.006,optimize,512,2000,1,"('majority',)",1
677,Strict Nanson,"(512, 512)",3,10,uniform,0.007910902,0.0004906042310144016,0.0039432654,16384,0.006,optimize,512,2000,1,"('majority',)",1
678,Strict Nanson,"(1024, 1024)",3,10,uniform,0.009221804,0.00046999421200511843,0.0036189156,16384,0.006,optimize,512,2000,1,"('majority',)",1
679,Strict Nanson,"(8, 8, 8)",3,10,uniform,0.0071313465,0.0004533593817320258,0.0033672755,16384,0.006,optimize,512,2000,1,"('majority',)",1
680,Strict Nanson,"(32, 16, 8)",3,10,uniform,0.008355586,0.00047038551128590167,0.003624944,16384,0.006,optimize,512,2000,1,"('majority',)",1
681,Strict Nanson,"(32, 32, 32)",3,10,uniform,0.006920615,0.0004688400588433559,0.0036011636,16384,0.006,optimize,512,2000,1,"('majority',)",1
682,Strict Nanson,"(64, 64, 64)",3,10,uniform,0.007150616,0.0004782123584119913,0.00374658,16384,0.006,optimize,512,2000,1,"('majority',)",1
683,Strict Nanson,"(128, 64, 32)",3,10,uniform,0.009205915,0.00048428305915668884,0.0038423063,16384,0.006,optimize,512,2000,1,"('majority',)",1
684,Strict Nanson,"(128, 128, 128)",3,10,uniform,0.008035223,0.00047859261803354845,0.0037525408,16384,0.006,optimize,512,2000,1,"('majority',)",1
685,Strict Nanson,"(256, 256, 256)",3,10,uniform,0.009081701,0.0004552414134223727,0.004244165,20480,0.006,optimize,512,2000,1,"('majority',)",1
686,Strict Nanson,"(512, 256, 128)",3,10,uniform,0.009055443,0.00045695144409897757,0.00427611,20480,0.006,optimize,512,2000,1,"('majority',)",1
687,Strict Nanson,"(512, 512, 512)",3,10,uniform,0.008960208,0.000463110428760421,0.0043921573,20480,0.006,optimize,512,2000,1,"('majority',)",1
688,Instant Runoff,"(4,)",3,10,uniform,-0.0052421037,0.000491201002281568,0.010870799,45056,0.006,optimize,512,2000,1,"('margin',)",1
689,Instant Runoff,"(8,)",3,10,uniform,-0.00014605829,0.000489357555782425,0.009808485,40960,0.006,optimize,512,2000,1,"('margin',)",1
690,Instant Runoff,"(16,)",3,10,uniform,-0.0015942093,0.0004983422162099113,0.011189182,45056,0.006,optimize,512,2000,1,"('margin',)",1
691,Instant Runoff,"(32,)",3,10,uniform,0.00049207837,0.0004842380060137388,0.00960433,40960,0.006,optimize,512,2000,1,"('margin',)",1
692,Instant Runoff,"(64,)",3,10,uniform,0.0034231278,0.0004906287664539891,0.008873535,36864,0.006,optimize,512,2000,1,"('margin',)",1
693,Instant Runoff,"(128,)",3,10,uniform,0.0030580058,0.0004787942717251651,0.0093896035,40960,0.006,optimize,512,2000,1,"('margin',)",1
694,Instant Runoff,"(256,)",3,10,uniform,0.0022448227,0.0004914133031169275,0.009891068,40960,0.006,optimize,512,2000,1,"('margin',)",1
695,Instant Runoff,"(512,)",3,10,uniform,0.0024345322,0.00048175628919499126,0.010456775,45056,0.006,optimize,512,2000,1,"('margin',)",1
696,Instant Runoff,"(4, 4)",3,10,uniform,-0.0009179919,0.00048241652904959146,0.0076257233,32768,0.006,optimize,512,2000,1,"('margin',)",1
697,Instant Runoff,"(8, 8)",3,10,uniform,0.0010758237,0.0004952201819348291,0.009040394,36864,0.006,optimize,512,2000,1,"('margin',)",1
698,Instant Runoff,"(16, 8)",3,10,uniform,0.0021944924,0.0004812211609848131,0.0085365055,36864,0.006,optimize,512,2000,1,"('margin',)",1
699,Instant Runoff,"(16, 16)",3,10,uniform,0.0030950964,0.0004934829536887941,0.009974558,40960,0.006,optimize,512,2000,1,"('margin',)",1
700,Instant Runoff,"(32, 32)",3,10,uniform,0.0042476505,0.0004991623329544375,0.009184897,36864,0.006,optimize,512,2000,1,"('margin',)",1
701,Instant Runoff,"(64, 32)",3,10,uniform,0.0041894107,0.0004889730103267773,0.009793076,40960,0.006,optimize,512,2000,1,"('margin',)",1
702,Instant Runoff,"(64, 64)",3,10,uniform,0.0033416166,0.00047872347339071396,0.010325532,45056,0.006,optimize,512,2000,1,"('margin',)",1
703,Instant Runoff,"(128, 128)",3,10,uniform,0.0027913065,0.00048551206491171664,0.010620453,45056,0.006,optimize,512,2000,1,"('margin',)",1
704,Instant Runoff,"(256, 128)",3,10,uniform,0.001040543,0.00048150681357173844,0.011395601,49152,0.006,optimize,512,2000,1,"('margin',)",1
705,Instant Runoff,"(256, 256)",3,10,uniform,0.0013751,0.0004890370695665722,0.011754818,49152,0.006,optimize,512,2000,1,"('margin',)",1
706,Instant Runoff,"(8, 8, 8)",3,10,uniform,0.0014756148,0.000469823702127026,0.008136929,36864,0.006,optimize,512,2000,1,"('margin',)",1
707,Instant Runoff,"(32, 16, 8)",3,10,uniform,0.0045944084,0.0004900351967693355,0.008852078,36864,0.006,optimize,512,2000,1,"('margin',)",1
708,Instant Runoff,"(32, 32, 32)",3,10,uniform,0.0039483965,0.00048585469128282496,0.009668568,40960,0.006,optimize,512,2000,1,"('margin',)",1
709,Instant Runoff,"(64, 64, 64)",3,10,uniform,0.0030125827,0.0004899145113629493,0.010813931,45056,0.006,optimize,512,2000,1,"('margin',)",1
710,Instant Runoff,"(128, 64, 32)",3,10,uniform,0.0029322112,0.0004969522509212038,0.011126853,45056,0.006,optimize,512,2000,1,"('margin',)",1
711,Instant Runoff,"(128, 128, 128)",3,10,uniform,0.002731996,0.00049602296364865,0.011085277,45056,0.006,optimize,512,2000,1,"('margin',)",1
712,Instant Runoff,"(256, 256, 256)",3,10,uniform,0.0020862161,0.000487478094859049,0.01070664,45056,0.006,optimize,512,2000,1,"('margin',)",1
713,Instant Runoff,"(512, 256, 128)",3,10,uniform,0.00017983897,0.00048472654837643345,0.011548511,49152,0.006,optimize,512,2000,1,"('margin',)",1
714,Split Cycle,"(4,)",3,10,uniform,0.003383477,0.000484901773759586,0.002889039,12288,0.006,optimize,512,2000,1,"('margin',)",1
715,Split Cycle,"(8,)",3,10,uniform,0.006045876,0.0004858675677814661,0.0029005588,12288,0.006,optimize,512,2000,1,"('margin',)",1
716,Split Cycle,"(16,)",3,10,uniform,0.0065558283,0.00044240251558512694,0.0032064805,16384,0.006,optimize,512,2000,1,"('margin',)",1
717,Split Cycle,"(32,)",3,10,uniform,0.007913366,0.0004354947618907535,0.0031071291,16384,0.006,optimize,512,2000,1,"('margin',)",1
718,Split Cycle,"(64,)",3,10,uniform,0.008702679,0.0004345178590162073,0.003093205,16384,0.006,optimize,512,2000,1,"('margin',)",1
719,Split Cycle,"(128,)",3,10,uniform,0.007163279,0.00047316189192273336,0.0036678617,16384,0.006,optimize,512,2000,1,"('margin',)",1
720,Split Cycle,"(256,)",3,10,uniform,0.008022984,0.0004555782511439068,0.003400317,16384,0.006,optimize,512,2000,1,"('margin',)",1
721,Split Cycle,"(512,)",3,10,uniform,0.0057476377,0.00046863501045345794,0.0035980144,16384,0.006,optimize,512,2000,1,"('margin',)",1
722,Split Cycle,"(4, 4)",3,10,uniform,0.0038593647,0.0004991716481454431,0.0030615805,12288,0.006,optimize,512,2000,1,"('margin',)",1
723,Split Cycle,"(8, 8)",3,10,uniform,0.006786905,0.0004882005738872708,0.0029284812,12288,0.006,optimize,512,2000,1,"('margin',)",1
724,Split Cycle,"(16, 8)",3,10,uniform,0.00717181,0.0004921792201503618,0.0029764075,12288,0.006,optimize,512,2000,1,"('margin',)",1
725,Split Cycle,"(16, 16)",3,10,uniform,0.008168839,0.00043915295143560847,0.0031595486,16384,0.006,optimize,512,2000,1,"('margin',)",1
726,Split Cycle,"(32, 32)",3,10,uniform,0.0086903265,0.00044363854128682216,0.0032244227,16384,0.006,optimize,512,2000,1,"('margin',)",1
727,Split Cycle,"(64, 32)",3,10,uniform,0.0068947794,0.00047292121516795524,0.0036641313,16384,0.006,optimize,512,2000,1,"('margin',)",1
728,Split Cycle,"(64, 64)",3,10,uniform,0.0068256715,0.00046236254125161917,0.0035023433,16384,0.006,optimize,512,2000,1,"('margin',)",1
729,Split Cycle,"(128, 128)",3,10,uniform,0.008367745,0.0004534376969109733,0.003368439,16384,0.006,optimize,512,2000,1,"('margin',)",1
730,Split Cycle,"(256, 128)",3,10,uniform,0.0072111823,0.0004896911275310221,0.003928601,16384,0.006,optimize,512,2000,1,"('margin',)",1
731,Split Cycle,"(256, 256)",3,10,uniform,0.008540776,0.0004551130379003953,0.003393376,16384,0.006,optimize,512,2000,1,"('margin',)",1
732,Split Cycle,"(8, 8, 8)",3,10,uniform,0.006481464,0.000450242844937618,0.0033211391,16384,0.006,optimize,512,2000,1,"('margin',)",1
733,Split Cycle,"(32, 16, 8)",3,10,uniform,0.0075676343,0.00043653435051233615,0.0031219812,16384,0.006,optimize,512,2000,1,"('margin',)",1
734,Split Cycle,"(32, 32, 32)",3,10,uniform,0.0071740127,0.0004611368698465767,0.0034837993,16384,0.006,optimize,512,2000,1,"('margin',)",1
735,Split Cycle,"(64, 64, 64)",3,10,uniform,0.007340985,0.00047704799917533007,0.0037283578,16384,0.006,optimize,512,2000,1,"('margin',)",1
736,Split Cycle,"(128, 64, 32)",3,10,uniform,0.007900121,0.0004597861031978565,0.0034634196,16384,0.006,optimize,512,2000,1,"('margin',)",1
737,Split Cycle,"(128, 128, 128)",3,10,uniform,0.007045561,0.0004652850787560678,0.003546759,16384,0.006,optimize,512,2000,1,"('margin',)",1
